SEQN,RIAGENDR,RIDAGEYR,RIDRETH3,RIDRETH1,RIDEXPRG,DMDEDUC2,DMDMARTZ,DMDBORN4,INDFMPIR,WTMECPRP,WTINTPRP,SDMVPSU,SDMVSTRA,gender,ethnicity,education,marital_status,pregnancy_status,country_of_birth
121678,2.0,41.0,1.0,1.0,3.0,5.0,1.0,2.0,,5.397605346934028e-79,24077.392409,2.0,161.0,Female,Mexican American,College graduate or above,Married / Living with partner,Cannot determine,Born in Mexico
121687,2.0,26.0,3.0,3.0,2.0,5.0,3.0,1.0,2.06,150975.549425,139777.872396,1.0,172.0,Female,Non-Hispanic White,College graduate or above,Never married,Not pregnant,Born in 50 US states or DC
121711,2.0,38.0,3.0,3.0,2.0,4.0,1.0,1.0,2.72,34956.007259,35573.921695,2.0,159.0,Female,Non-Hispanic White,Some college / AA,Married / Living with partner,Not pregnant,Born in 50 US states or DC
121714,2.0,27.0,4.0,4.0,2.0,1.0,3.0,1.0,0.18,9517.084623,8815.668975,2.0,170.0,Female,Non-Hispanic Black,Less than 9th grade,Never married,Not pregnant,Born in 50 US states or DC
121731,2.0,42.0,3.0,3.0,2.0,3.0,3.0,1.0,0.69,73039.922226,68777.788963,1.0,172.0,Female,Non-Hispanic White,High school / GED,Never married,Not pregnant,Born in 50 US states or DC
121733,2.0,31.0,7.0,5.0,3.0,4.0,1.0,1.0,3.5,5.397605346934028e-79,5369.801867,2.0,156.0,Female,Other/Multiracial,Some college / AA,Married / Living with partner,Cannot determine,Born in 50 US states or DC
121738,2.0,44.0,3.0,3.0,2.0,5.0,1.0,1.0,1.15,14368.516992,12658.693684,2.0,167.0,Female,Non-Hispanic White,College graduate or above,Married / Living with partner,Not pregnant,Born in 50 US states or DC
121758,2.0,30.0,3.0,3.0,2.0,4.0,3.0,1.0,1.93,69586.946696,67258.155889,1.0,158.0,Female,Non-Hispanic White,Some college / AA,Never married,Not pregnant,Born in 50 US states or DC
121762,2.0,27.0,2.0,2.0,2.0,5.0,1.0,1.0,4.12,51431.087979,50523.871017,2.0,153.0,Female,Other Hispanic,College graduate or above,Married / Living with partner,Not pregnant,Born in 50 US states or DC
121763,2.0,42.0,3.0,3.0,2.0,5.0,2.0,1.0,0.92,36619.203673,32431.292054,1.0,165.0,Female,Non-Hispanic White,College graduate or above,Widowed / Divorced / Separated,Not pregnant,Born in 50 US states or DC
121781,2.0,28.0,3.0,3.0,3.0,3.0,1.0,1.0,,5.397605346934028e-79,78865.65753,2.0,149.0,Female,Non-Hispanic White,High school / GED,Married / Living with partner,Cannot determine,Born in 50 US states or DC
121793,2.0,36.0,7.0,5.0,2.0,3.0,2.0,1.0,0.96,13507.193493,12455.680599,1.0,171.0,Female,Other/Multiracial,High school / GED,Widowed / Divorced / Separated,Not pregnant,Born in 50 US states or DC
121794,2.0,45.0,3.0,3.0,,5.0,1.0,1.0,5.0,5.397605346934028e-79,104638.165821,1.0,155.0,Female,Non-Hispanic White,College graduate or above,Married / Living with partner,,Born in 50 US states or DC
121799,2.0,30.0,6.0,5.0,3.0,5.0,3.0,2.0,5.0,18714.251665,18013.96295,1.0,164.0,Female,Non-Hispanic Asian,College graduate or above,Never married,Cannot determine,Born in Mexico
121814,2.0,41.0,3.0,3.0,2.0,4.0,3.0,1.0,3.3,53862.799612,48977.836154,2.0,149.0,Female,Non-Hispanic White,Some college / AA,Never married,Not pregnant,Born in 50 US states or DC
121817,2.0,36.0,4.0,4.0,3.0,3.0,3.0,1.0,0.4,5.397605346934028e-79,13398.040319,1.0,150.0,Female,Non-Hispanic Black,High school / GED,Never married,Cannot determine,Born in 50 US states or DC
121836,2.0,27.0,2.0,2.0,2.0,4.0,1.0,2.0,2.51,19235.242841,17751.901633,1.0,156.0,Female,Other Hispanic,Some college / AA,Married / Living with partner,Not pregnant,Born in Mexico
121841,2.0,30.0,3.0,3.0,2.0,4.0,1.0,1.0,2.06,23340.855703,23753.450071,2.0,158.0,Female,Non-Hispanic White,Some college / AA,Married / Living with partner,Not pregnant,Born in 50 US states or DC
121846,2.0,36.0,3.0,3.0,2.0,5.0,1.0,1.0,4.44,37831.219156,37048.703525,1.0,150.0,Female,Non-Hispanic White,College graduate or above,Married / Living with partner,Not pregnant,Born in 50 US states or DC
121854,2.0,28.0,1.0,1.0,2.0,4.0,3.0,1.0,1.36,28111.227515,25920.143992,2.0,155.0,Female,Mexican American,Some college / AA,Never married,Not pregnant,Born in 50 US states or DC
121871,2.0,31.0,6.0,5.0,2.0,4.0,3.0,1.0,2.79,11394.027387,10421.626078,2.0,155.0,Female,Non-Hispanic Asian,Some college / AA,Never married,Not pregnant,Born in 50 US states or DC
121877,2.0,33.0,6.0,5.0,2.0,5.0,1.0,2.0,4.22,19989.157469,19363.651465,1.0,159.0,Female,Non-Hispanic Asian,College graduate or above,Married / Living with partner,Not pregnant,Born in Mexico
121885,2.0,27.0,1.0,1.0,2.0,3.0,1.0,2.0,1.54,50080.444865,44469.497167,1.0,153.0,Female,Mexican American,High school / GED,Married / Living with partner,Not pregnant,Born in Mexico
121892,2.0,28.0,6.0,5.0,3.0,5.0,3.0,2.0,2.25,19365.107288,18420.220976,1.0,169.0,Female,Non-Hispanic Asian,College graduate or above,Never married,Cannot determine,Born in Mexico
121898,2.0,39.0,4.0,4.0,3.0,2.0,3.0,1.0,0.29,5.397605346934028e-79,4966.402765,2.0,150.0,Female,Non-Hispanic Black,9-11th grade,Never married,Cannot determine,Born in 50 US states or DC
121913,2.0,37.0,3.0,3.0,2.0,2.0,1.0,1.0,0.88,35183.583764,32200.832517,1.0,157.0,Female,Non-Hispanic White,9-11th grade,Married / Living with partner,Not pregnant,Born in 50 US states or DC
121922,2.0,41.0,3.0,3.0,2.0,5.0,1.0,1.0,5.0,99087.215418,83688.305415,3.0,156.0,Female,Non-Hispanic White,College graduate or above,Married / Living with partner,Not pregnant,Born in 50 US states or DC
121938,2.0,38.0,1.0,1.0,2.0,3.0,3.0,1.0,0.6,24165.723761,22236.268648,1.0,170.0,Female,Mexican American,High school / GED,Never married,Not pregnant,Born in 50 US states or DC
121950,2.0,41.0,2.0,2.0,2.0,4.0,1.0,2.0,5.0,25163.751886,22512.022058,3.0,156.0,Female,Other Hispanic,Some college / AA,Married / Living with partner,Not pregnant,Born in Mexico
121970,2.0,32.0,4.0,4.0,2.0,5.0,1.0,2.0,5.0,20801.266251,20759.488314,2.0,149.0,Female,Non-Hispanic Black,College graduate or above,Married / Living with partner,Not pregnant,Born in Mexico
121991,2.0,26.0,2.0,2.0,2.0,4.0,3.0,2.0,3.59,14997.893792,14374.297965,1.0,170.0,Female,Other Hispanic,Some college / AA,Never married,Not pregnant,Born in Mexico
122004,2.0,40.0,3.0,3.0,2.0,3.0,1.0,1.0,1.55,59796.901853,55996.94444,1.0,171.0,Female,Non-Hispanic White,High school / GED,Married / Living with partner,Not pregnant,Born in 50 US states or DC
122018,2.0,30.0,3.0,3.0,2.0,4.0,1.0,1.0,3.45,58183.426585,58180.175424,2.0,170.0,Female,Non-Hispanic White,Some college / AA,Married / Living with partner,Not pregnant,Born in 50 US states or DC
122019,2.0,43.0,3.0,3.0,2.0,3.0,1.0,1.0,1.4,26969.151159,23109.661678,1.0,151.0,Female,Non-Hispanic White,High school / GED,Married / Living with partner,Not pregnant,Born in 50 US states or DC
122041,2.0,33.0,2.0,2.0,2.0,2.0,1.0,1.0,2.6,6963.010578,6514.372421,2.0,156.0,Female,Other Hispanic,9-11th grade,Married / Living with partner,Not pregnant,Born in 50 US states or DC
122044,2.0,41.0,7.0,5.0,2.0,4.0,1.0,1.0,3.4,34668.949428,31950.784535,2.0,162.0,Female,Other/Multiracial,Some college / AA,Married / Living with partner,Not pregnant,Born in 50 US states or DC
122063,2.0,44.0,3.0,3.0,2.0,4.0,2.0,1.0,1.57,46941.935821,45148.55019,2.0,163.0,Female,Non-Hispanic White,Some college / AA,Widowed / Divorced / Separated,Not pregnant,Born in 50 US states or DC
122093,2.0,27.0,6.0,5.0,2.0,5.0,1.0,1.0,5.0,31321.233182,29445.10734,2.0,153.0,Female,Non-Hispanic Asian,College graduate or above,Married / Living with partner,Not pregnant,Born in 50 US states or DC
122095,2.0,43.0,6.0,5.0,2.0,5.0,1.0,2.0,1.38,16953.12605,15109.348556,1.0,160.0,Female,Non-Hispanic Asian,College graduate or above,Married / Living with partner,Not pregnant,Born in Mexico
122097,2.0,38.0,3.0,3.0,2.0,4.0,2.0,1.0,3.92,73446.551401,73909.984078,1.0,153.0,Female,Non-Hispanic White,Some college / AA,Widowed / Divorced / Separated,Not pregnant,Born in 50 US states or DC
122107,2.0,34.0,4.0,4.0,2.0,4.0,2.0,1.0,0.62,15780.628676,15036.322722,1.0,172.0,Female,Non-Hispanic Black,Some college / AA,Widowed / Divorced / Separated,Not pregnant,Born in 50 US states or DC
122110,2.0,43.0,3.0,3.0,2.0,2.0,1.0,1.0,1.04,30363.572434,24850.496058,1.0,157.0,Female,Non-Hispanic White,9-11th grade,Married / Living with partner,Not pregnant,Born in 50 US states or DC
122116,2.0,32.0,4.0,4.0,2.0,4.0,3.0,1.0,0.6,6643.152609,6329.823011,1.0,170.0,Female,Non-Hispanic Black,Some college / AA,Never married,Not pregnant,Born in 50 US states or DC
122128,2.0,37.0,4.0,4.0,2.0,4.0,3.0,2.0,0.91,12436.32876,11803.891204,1.0,170.0,Female,Non-Hispanic Black,Some college / AA,Never married,Not pregnant,Born in Mexico
122152,2.0,42.0,3.0,3.0,2.0,3.0,1.0,1.0,3.23,42369.875678,38499.0573,1.0,165.0,Female,Non-Hispanic White,High school / GED,Married / Living with partner,Not pregnant,Born in 50 US states or DC
122171,2.0,34.0,4.0,4.0,2.0,4.0,3.0,1.0,0.38,4384.515835,4177.716644,1.0,171.0,Female,Non-Hispanic Black,Some college / AA,Never married,Not pregnant,Born in 50 US states or DC
122180,2.0,34.0,6.0,5.0,3.0,5.0,1.0,2.0,,13213.39791,12294.570409,1.0,158.0,Female,Non-Hispanic Asian,College graduate or above,Married / Living with partner,Cannot determine,Born in Mexico
122207,2.0,43.0,6.0,5.0,2.0,5.0,3.0,2.0,5.0,6663.355359,6042.251137,2.0,150.0,Female,Non-Hispanic Asian,College graduate or above,Never married,Not pregnant,Born in Mexico
122213,2.0,36.0,3.0,3.0,2.0,4.0,2.0,1.0,1.91,64484.879408,62428.205971,1.0,166.0,Female,Non-Hispanic White,Some college / AA,Widowed / Divorced / Separated,Not pregnant,Born in 50 US states or DC
122215,2.0,42.0,6.0,5.0,2.0,4.0,1.0,2.0,3.43,26415.497008,23273.27951,2.0,157.0,Female,Non-Hispanic Asian,Some college / AA,Married / Living with partner,Not pregnant,Born in Mexico
122236,2.0,29.0,7.0,5.0,2.0,5.0,1.0,1.0,,3274.995057,3050.36487,2.0,155.0,Female,Other/Multiracial,College graduate or above,Married / Living with partner,Not pregnant,Born in 50 US states or DC
122249,2.0,41.0,6.0,5.0,3.0,5.0,1.0,2.0,5.0,5.397605346934028e-79,14976.972582,1.0,159.0,Female,Non-Hispanic Asian,College graduate or above,Married / Living with partner,Cannot determine,Born in Mexico
122254,2.0,32.0,3.0,3.0,2.0,3.0,1.0,1.0,1.01,50821.297114,48822.831993,1.0,157.0,Female,Non-Hispanic White,High school / GED,Married / Living with partner,Not pregnant,Born in 50 US states or DC
122264,2.0,41.0,3.0,3.0,2.0,5.0,1.0,1.0,3.61,112377.545145,109245.277112,1.0,151.0,Female,Non-Hispanic White,College graduate or above,Married / Living with partner,Not pregnant,Born in 50 US states or DC
122276,2.0,28.0,6.0,5.0,2.0,5.0,1.0,2.0,4.86,24774.841531,23565.996762,1.0,169.0,Female,Non-Hispanic Asian,College graduate or above,Married / Living with partner,Not pregnant,Born in Mexico
122282,2.0,25.0,1.0,1.0,2.0,5.0,3.0,1.0,1.44,19949.391064,18840.66539,2.0,152.0,Female,Mexican American,College graduate or above,Never married,Not pregnant,Born in 50 US states or DC
122294,2.0,30.0,3.0,3.0,2.0,4.0,3.0,1.0,,19284.340106,19249.916723,2.0,169.0,Female,Non-Hispanic White,Some college / AA,Never married,Not pregnant,Born in 50 US states or DC
122296,2.0,39.0,4.0,4.0,3.0,5.0,1.0,2.0,2.41,5.397605346934028e-79,9745.794468,2.0,150.0,Female,Non-Hispanic Black,College graduate or above,Married / Living with partner,Cannot determine,Born in Mexico
122301,2.0,39.0,4.0,4.0,2.0,4.0,3.0,1.0,,6613.95557,6296.352026,2.0,163.0,Female,Non-Hispanic Black,Some college / AA,Never married,Not pregnant,Born in 50 US states or DC
122306,2.0,38.0,4.0,4.0,2.0,1.0,2.0,2.0,1.74,32046.708498,29688.131721,1.0,161.0,Female,Non-Hispanic Black,Less than 9th grade,Widowed / Divorced / Separated,Not pregnant,Born in Mexico
122319,2.0,31.0,4.0,4.0,2.0,2.0,1.0,1.0,1.43,9126.09066,8696.664928,1.0,167.0,Female,Non-Hispanic Black,9-11th grade,Married / Living with partner,Not pregnant,Born in 50 US states or DC
122322,2.0,39.0,3.0,3.0,2.0,4.0,1.0,1.0,2.01,54337.54665,52521.582496,1.0,158.0,Female,Non-Hispanic White,Some college / AA,Married / Living with partner,Not pregnant,Born in 50 US states or DC
122330,2.0,27.0,3.0,3.0,2.0,5.0,3.0,1.0,4.86,148131.309576,135642.007476,2.0,153.0,Female,Non-Hispanic White,College graduate or above,Never married,Not pregnant,Born in 50 US states or DC
122333,2.0,39.0,1.0,1.0,2.0,2.0,1.0,2.0,0.04,24511.278782,21851.404821,1.0,170.0,Female,Mexican American,9-11th grade,Married / Living with partner,Not pregnant,Born in Mexico
122334,2.0,29.0,1.0,1.0,2.0,1.0,1.0,2.0,1.2,15611.76861,14456.300136,2.0,161.0,Female,Mexican American,Less than 9th grade,Married / Living with partner,Not pregnant,Born in Mexico
122338,2.0,34.0,4.0,4.0,2.0,1.0,3.0,1.0,,23373.72883,21329.761256,1.0,172.0,Female,Non-Hispanic Black,Less than 9th grade,Never married,Not pregnant,Born in 50 US states or DC
122340,2.0,36.0,2.0,2.0,2.0,3.0,1.0,2.0,2.67,17382.77511,15727.531116,2.0,161.0,Female,Other Hispanic,High school / GED,Married / Living with partner,Not pregnant,Born in Mexico
122350,2.0,39.0,6.0,5.0,2.0,5.0,1.0,2.0,3.67,16437.853246,15552.782617,1.0,161.0,Female,Non-Hispanic Asian,College graduate or above,Married / Living with partner,Not pregnant,Born in Mexico
122357,2.0,32.0,2.0,2.0,2.0,4.0,2.0,1.0,,26416.474336,24865.645583,1.0,159.0,Female,Other Hispanic,Some college / AA,Widowed / Divorced / Separated,Not pregnant,Born in 50 US states or DC
122369,2.0,26.0,4.0,4.0,2.0,4.0,1.0,2.0,0.31,12919.37362,11934.631977,2.0,170.0,Female,Non-Hispanic Black,Some college / AA,Married / Living with partner,Not pregnant,Born in Mexico
122370,2.0,36.0,2.0,2.0,2.0,5.0,1.0,1.0,,9748.794464,9635.3835,2.0,150.0,Female,Other Hispanic,College graduate or above,Married / Living with partner,Not pregnant,Born in 50 US states or DC
122373,2.0,39.0,4.0,4.0,2.0,2.0,1.0,1.0,,33354.987137,31084.805967,1.0,172.0,Female,Non-Hispanic Black,9-11th grade,Married / Living with partner,Not pregnant,Born in 50 US states or DC
122390,2.0,41.0,4.0,4.0,2.0,2.0,2.0,2.0,0.28,3799.22259,3677.976586,1.0,150.0,Female,Non-Hispanic Black,9-11th grade,Widowed / Divorced / Separated,Not pregnant,Born in Mexico
122401,2.0,43.0,7.0,5.0,2.0,4.0,2.0,1.0,2.16,13468.843518,12150.12978,1.0,166.0,Female,Other/Multiracial,Some college / AA,Widowed / Divorced / Separated,Not pregnant,Born in 50 US states or DC
122408,2.0,42.0,3.0,3.0,2.0,2.0,1.0,1.0,2.56,87181.402969,68531.589925,2.0,169.0,Female,Non-Hispanic White,9-11th grade,Married / Living with partner,Not pregnant,Born in 50 US states or DC
122420,2.0,37.0,2.0,2.0,2.0,2.0,3.0,2.0,,9972.409435,9329.870789,2.0,168.0,Female,Other Hispanic,9-11th grade,Never married,Not pregnant,Born in Mexico
122462,2.0,30.0,6.0,5.0,2.0,5.0,1.0,2.0,2.65,26776.978578,24110.421729,1.0,163.0,Female,Non-Hispanic Asian,College graduate or above,Married / Living with partner,Not pregnant,Born in Mexico
122476,2.0,26.0,4.0,4.0,3.0,4.0,1.0,1.0,3.25,5.397605346934028e-79,36219.484568,1.0,172.0,Female,Non-Hispanic Black,Some college / AA,Married / Living with partner,Cannot determine,Born in 50 US states or DC
122477,2.0,35.0,2.0,2.0,2.0,4.0,3.0,1.0,0.5,23405.78892,22732.377292,3.0,156.0,Female,Other Hispanic,Some college / AA,Never married,Not pregnant,Born in 50 US states or DC
122478,2.0,42.0,6.0,5.0,2.0,5.0,1.0,2.0,5.0,7376.435163,6431.59223,2.0,171.0,Female,Non-Hispanic Asian,College graduate or above,Married / Living with partner,Not pregnant,Born in Mexico
122497,2.0,27.0,4.0,4.0,2.0,5.0,3.0,1.0,3.44,12178.120001,11179.039088,2.0,171.0,Female,Non-Hispanic Black,College graduate or above,Never married,Not pregnant,Born in 50 US states or DC
122503,2.0,32.0,6.0,5.0,2.0,3.0,1.0,2.0,1.67,18031.559111,17106.679069,1.0,162.0,Female,Non-Hispanic Asian,High school / GED,Married / Living with partner,Not pregnant,Born in Mexico
122512,2.0,37.0,7.0,5.0,2.0,5.0,1.0,2.0,5.0,77179.053383,71682.254901,2.0,155.0,Female,Other/Multiracial,College graduate or above,Married / Living with partner,Not pregnant,Born in Mexico
122513,2.0,28.0,4.0,4.0,2.0,4.0,3.0,1.0,5.397605346934028e-79,13953.891481,12919.225637,1.0,163.0,Female,Non-Hispanic Black,Some college / AA,Never married,Not pregnant,Born in 50 US states or DC
122516,2.0,45.0,4.0,4.0,,2.0,1.0,1.0,0.05,12053.855682,11494.038834,1.0,152.0,Female,Non-Hispanic Black,9-11th grade,Married / Living with partner,,Born in 50 US states or DC
122522,2.0,42.0,2.0,2.0,2.0,4.0,3.0,1.0,1.44,28771.598134,27681.180414,2.0,149.0,Female,Other Hispanic,Some college / AA,Never married,Not pregnant,Born in 50 US states or DC
122524,2.0,45.0,3.0,3.0,,5.0,3.0,1.0,,40678.367634,35254.839933,2.0,156.0,Female,Non-Hispanic White,College graduate or above,Never married,,Born in 50 US states or DC
122555,2.0,33.0,4.0,4.0,2.0,4.0,1.0,1.0,1.26,14409.847581,13677.04862,2.0,154.0,Female,Non-Hispanic Black,Some college / AA,Married / Living with partner,Not pregnant,Born in 50 US states or DC
122581,2.0,31.0,4.0,4.0,2.0,5.0,1.0,1.0,5.0,13570.853703,12541.890662,2.0,171.0,Female,Non-Hispanic Black,College graduate or above,Married / Living with partner,Not pregnant,Born in 50 US states or DC
122582,2.0,29.0,4.0,4.0,3.0,3.0,1.0,1.0,1.2,22099.727876,20283.233354,2.0,172.0,Female,Non-Hispanic Black,High school / GED,Married / Living with partner,Cannot determine,Born in 50 US states or DC
122592,2.0,26.0,4.0,4.0,2.0,3.0,3.0,1.0,1.2,16602.343991,15192.349566,1.0,170.0,Female,Non-Hispanic Black,High school / GED,Never married,Not pregnant,Born in 50 US states or DC
122598,2.0,25.0,4.0,4.0,2.0,5.0,3.0,1.0,3.4,13791.706406,13374.226685,2.0,170.0,Female,Non-Hispanic Black,College graduate or above,Never married,Not pregnant,Born in 50 US states or DC
122609,2.0,44.0,6.0,5.0,2.0,5.0,1.0,2.0,5.0,10226.754842,9131.066478,1.0,149.0,Female,Non-Hispanic Asian,College graduate or above,Married / Living with partner,Not pregnant,Born in Mexico
122617,2.0,25.0,3.0,3.0,2.0,3.0,3.0,1.0,2.79,137107.594999,123841.346431,1.0,164.0,Female,Non-Hispanic White,High school / GED,Never married,Not pregnant,Born in 50 US states or DC
122619,2.0,31.0,3.0,3.0,2.0,4.0,1.0,1.0,0.91,19284.340106,19249.916723,2.0,169.0,Female,Non-Hispanic White,Some college / AA,Married / Living with partner,Not pregnant,Born in 50 US states or DC
122627,2.0,31.0,4.0,4.0,2.0,2.0,1.0,1.0,0.82,17713.739766,16254.383981,2.0,165.0,Female,Non-Hispanic Black,9-11th grade,Married / Living with partner,Not pregnant,Born in 50 US states or DC
122631,2.0,45.0,3.0,3.0,,5.0,1.0,1.0,5.0,105693.02978,89267.525776,3.0,156.0,Female,Non-Hispanic White,College graduate or above,Married / Living with partner,,Born in 50 US states or DC
122634,2.0,30.0,7.0,5.0,2.0,4.0,3.0,1.0,1.43,2589.174749,2467.054255,2.0,165.0,Female,Other/Multiracial,Some college / AA,Never married,Not pregnant,Born in 50 US states or DC
122638,2.0,45.0,3.0,3.0,,2.0,3.0,1.0,0.25,16026.527628,13724.327178,2.0,155.0,Female,Non-Hispanic White,9-11th grade,Never married,,Born in 50 US states or DC
122684,2.0,26.0,2.0,2.0,2.0,4.0,1.0,1.0,,38141.35553,36206.433737,1.0,159.0,Female,Other Hispanic,Some college / AA,Married / Living with partner,Not pregnant,Born in 50 US states or DC
122692,2.0,44.0,6.0,5.0,2.0,5.0,1.0,2.0,5.0,11104.542769,10051.335248,1.0,171.0,Female,Non-Hispanic Asian,College graduate or above,Married / Living with partner,Not pregnant,Born in Mexico
122737,2.0,25.0,3.0,3.0,2.0,2.0,3.0,1.0,1.75,77292.660473,66932.409732,1.0,166.0,Female,Non-Hispanic White,9-11th grade,Never married,Not pregnant,Born in 50 US states or DC
122745,2.0,26.0,4.0,4.0,2.0,2.0,3.0,1.0,0.89,5123.130344,4743.808719,1.0,150.0,Female,Non-Hispanic Black,9-11th grade,Never married,Not pregnant,Born in 50 US states or DC
122777,2.0,31.0,2.0,2.0,2.0,5.0,1.0,1.0,2.39,21917.192496,20859.017691,2.0,166.0,Female,Other Hispanic,College graduate or above,Married / Living with partner,Not pregnant,Born in 50 US states or DC
122790,2.0,28.0,3.0,3.0,2.0,5.0,1.0,1.0,4.25,122959.246232,115032.826728,1.0,163.0,Female,Non-Hispanic White,College graduate or above,Married / Living with partner,Not pregnant,Born in 50 US states or DC
122792,2.0,45.0,4.0,4.0,,5.0,3.0,1.0,1.85,16215.064626,15588.223779,2.0,161.0,Female,Non-Hispanic Black,College graduate or above,Never married,,Born in 50 US states or DC
122800,2.0,34.0,2.0,2.0,2.0,5.0,3.0,2.0,,41819.040717,41404.144543,1.0,169.0,Female,Other Hispanic,College graduate or above,Never married,Not pregnant,Born in Mexico
122806,2.0,45.0,7.0,5.0,,5.0,1.0,1.0,2.8,10429.543608,10165.260521,2.0,171.0,Female,Other/Multiracial,College graduate or above,Married / Living with partner,,Born in 50 US states or DC
122816,2.0,37.0,4.0,4.0,2.0,5.0,3.0,1.0,5.0,18801.9218,17762.441591,1.0,170.0,Female,Non-Hispanic Black,College graduate or above,Never married,Not pregnant,Born in 50 US states or DC
122828,2.0,33.0,4.0,4.0,2.0,3.0,3.0,1.0,0.06,7633.646947,7216.857598,1.0,171.0,Female,Non-Hispanic Black,High school / GED,Never married,Not pregnant,Born in 50 US states or DC
122833,2.0,44.0,1.0,1.0,2.0,3.0,1.0,2.0,0.8,28057.316942,27634.297875,1.0,162.0,Female,Mexican American,High school / GED,Married / Living with partner,Not pregnant,Born in Mexico
122839,2.0,30.0,7.0,5.0,2.0,5.0,1.0,1.0,5.0,19343.262508,18014.332727,2.0,165.0,Female,Other/Multiracial,College graduate or above,Married / Living with partner,Not pregnant,Born in 50 US states or DC
122840,2.0,39.0,4.0,4.0,2.0,5.0,1.0,1.0,4.74,23129.804281,21831.459431,2.0,172.0,Female,Non-Hispanic Black,College graduate or above,Married / Living with partner,Not pregnant,Born in 50 US states or DC
122851,2.0,31.0,4.0,4.0,2.0,3.0,3.0,1.0,0.7,8904.588161,8410.361886,1.0,150.0,Female,Non-Hispanic Black,High school / GED,Never married,Not pregnant,Born in 50 US states or DC
122852,2.0,36.0,7.0,5.0,2.0,5.0,1.0,1.0,5.0,9208.763341,8291.718467,1.0,171.0,Female,Other/Multiracial,College graduate or above,Married / Living with partner,Not pregnant,Born in 50 US states or DC
122874,2.0,35.0,3.0,3.0,2.0,5.0,1.0,1.0,2.39,52434.128903,51349.561015,2.0,159.0,Female,Non-Hispanic White,College graduate or above,Married / Living with partner,Not pregnant,Born in 50 US states or DC
122883,2.0,44.0,1.0,1.0,2.0,1.0,1.0,2.0,1.36,11605.734116,11618.871366,2.0,161.0,Female,Mexican American,Less than 9th grade,Married / Living with partner,Not pregnant,Born in Mexico
122893,2.0,45.0,4.0,4.0,,4.0,1.0,1.0,2.58,4358.525342,4280.702865,1.0,150.0,Female,Non-Hispanic Black,Some college / AA,Married / Living with partner,,Born in 50 US states or DC
122900,2.0,29.0,4.0,4.0,3.0,4.0,3.0,1.0,1.06,11332.84813,10482.502882,1.0,150.0,Female,Non-Hispanic Black,Some college / AA,Never married,Cannot determine,Born in 50 US states or DC
122906,2.0,26.0,3.0,3.0,2.0,3.0,3.0,1.0,1.5,49792.012685,46920.818918,1.0,158.0,Female,Non-Hispanic White,High school / GED,Never married,Not pregnant,Born in 50 US states or DC
122911,2.0,27.0,1.0,1.0,2.0,5.0,1.0,2.0,1.2,35712.986198,34355.320851,2.0,172.0,Female,Mexican American,College graduate or above,Married / Living with partner,Not pregnant,Born in Mexico
122929,2.0,26.0,3.0,3.0,2.0,4.0,3.0,1.0,5.0,72403.872637,67388.275215,2.0,172.0,Female,Non-Hispanic White,Some college / AA,Never married,Not pregnant,Born in 50 US states or DC
122939,2.0,26.0,6.0,5.0,2.0,5.0,3.0,2.0,3.25,14176.93287,13476.019638,1.0,154.0,Female,Non-Hispanic Asian,College graduate or above,Never married,Not pregnant,Born in Mexico
122949,2.0,43.0,3.0,3.0,2.0,4.0,1.0,1.0,2.06,23236.618912,20712.498493,1.0,158.0,Female,Non-Hispanic White,Some college / AA,Married / Living with partner,Not pregnant,Born in 50 US states or DC
122952,2.0,34.0,4.0,4.0,2.0,5.0,1.0,1.0,0.66,8287.530397,7982.086221,1.0,168.0,Female,Non-Hispanic Black,College graduate or above,Married / Living with partner,Not pregnant,Born in 50 US states or DC
122955,2.0,31.0,4.0,4.0,2.0,4.0,1.0,1.0,2.32,7689.609816,7030.499833,2.0,152.0,Female,Non-Hispanic Black,Some college / AA,Married / Living with partner,Not pregnant,Born in 50 US states or DC
122975,2.0,45.0,2.0,2.0,,3.0,1.0,1.0,0.82,24788.976918,24228.196507,2.0,166.0,Female,Other Hispanic,High school / GED,Married / Living with partner,,Born in 50 US states or DC
122984,2.0,27.0,4.0,4.0,2.0,3.0,1.0,1.0,5.0,28305.369983,26002.116904,1.0,163.0,Female,Non-Hispanic Black,High school / GED,Married / Living with partner,Not pregnant,Born in 50 US states or DC
123009,2.0,43.0,3.0,3.0,2.0,5.0,1.0,1.0,5.0,41467.669167,40636.922092,2.0,159.0,Female,Non-Hispanic White,College graduate or above,Married / Living with partner,Not pregnant,Born in 50 US states or DC
123015,2.0,25.0,2.0,2.0,2.0,5.0,3.0,1.0,4.08,66808.453805,65629.988311,2.0,153.0,Female,Other Hispanic,College graduate or above,Never married,Not pregnant,Born in 50 US states or DC
123064,2.0,44.0,4.0,4.0,2.0,3.0,1.0,1.0,5.0,27321.991241,26809.912506,1.0,164.0,Female,Non-Hispanic Black,High school / GED,Married / Living with partner,Not pregnant,Born in 50 US states or DC
123079,2.0,40.0,3.0,3.0,2.0,5.0,2.0,1.0,3.59,66737.014238,62249.910164,1.0,153.0,Female,Non-Hispanic White,College graduate or above,Widowed / Divorced / Separated,Not pregnant,Born in 50 US states or DC
123096,2.0,39.0,4.0,4.0,2.0,5.0,1.0,1.0,5.0,45085.978962,43569.450244,1.0,166.0,Female,Non-Hispanic Black,College graduate or above,Married / Living with partner,Not pregnant,Born in 50 US states or DC
